tweet,index,truncated,Language,username 
"RT @Giovanni_montee: The first 285 EXO Badge NFTs are gone! Get yours now!🤩

3x EXO Badge NFTs

Rules
1. Follow @0xExoGame
2. Join https://…",9582,False,en,parkkjwiesung
"RT @Niftycrypt: 🐀PxN WL GIVEAWAY🐀 

1 WL for @projectPXN, courtesy of the team ❤️

How to enter:
🔹Follow @NiftyCrypt, @projectPXN, @EnmakeX…",9583,False,en,Cassy39696875
"RT @TokyoApes: 🔥GIVEAWAY RESULTS🔥

Congratulations to our 1 NFT &amp; 50 Whitelist winners. 
Check the replies to see if you were tagged by us.…",9584,False,en,profmikhailov
"RT @Xenos_Giveaway: CRYPTO WASPS $cWASPS
PLEASE GET YOUSELVES FAMILIAR WITH DATA BELOW:

WEBSITE👉https://t.co/J6f3E2jtqD
READ MORE👉https://…",9585,False,en,nikko_lapuz
"GM 👋🏻

MiM Community 👉🏻 https://t.co/HuvETkPy64

#NFT #NFTs #NFTartist #NFTCommunity #nftcollector… https://t.co/5MCmmG72yM",9586,True,en,mimuniverseio
"RT @SolinaChau_: Successful Investor. #congratulations 

I'm back on my twitter account, Never been here since the last time I created this…",9587,False,en,I__Marcin__I
@PancaWarnaNft https://t.co/Mdf1a49kLI,9588,False,und,grumpy_pets
Uno más en la estafita,9589,False,es,Pilup95
"@davidgokhshtein Check out @YummyCrypto #yummycrypto #yummybonfire #crypto #bnb #bitcoin 
https://t.co/dOMxhWby5w… https://t.co/VC8dJCYrdI",9590,True,en,Sherri787
"@mirutoken 🌏Everyone in the world deserves to have the right business.
💥Join #MIRUTOKEN.💥

#MIRUtoken #MIRU #BSC… https://t.co/JMQohQvWMD",9591,True,en,CryptoL91105133
Promote it on @Nfts0cean,9592,False,en,Spirit1613
"Week Apr 3 - Apr9
Don't miss next weeks events crypto events taking place in Miami and Portland!
Apr 6th - Bitcoin2… https://t.co/uzqagfCQOF",9593,True,en,Crypto__Events
"RT @WavePunks_NFT: 🎁 NFT+ETH #GIVEAWAY! 🎁

Prizes:
🏆 1X NFT
🏆 .015 $ETH (50$)

Must:
1️⃣ Follow ME &amp; @Ape_Society_NFT
2️⃣ Like &amp; RT
3️⃣ Tag…",9594,False,en,RafaelaGoursand
"RT @TekinogluDogu: Eğitim bilgiseli 6: Beklentime göre şekillendirdiğim kâr alma stratejim.

Bilgi paylaşıldıkça bereketlenir.
RT+FAV yapma…",9595,False,tr,Sadan52478857
"RT @RPG_1976: @shibainuart Imagine being super early to two crypto currencies within ONE project (Starlink Inu &amp; CRO)… SHEESH!

https://t.c…",9596,False,en,MissHoda66
Oh I’m sorry - did this age well or?,9597,False,en,NftSpaceman
@_creativethings https://t.co/TKBMJsjlHc,9598,False,und,aria94878778
"@Darshan29868373 
@Duruji6 
@Ruchika48271696",9599,False,und,kochharvarun
"Check out this latest NFT by @urvashivaijwade @wazirxnft https://t.co/3JNKjzzNfe 
In the loving memory of our pet,… https://t.co/Y6t5nfUccP",9600,True,en,urvashivaijwade
"RT @OfficialTravlad: I am ending this $30,000 giveaway in 30 minutes #crypto family! Then I am starting another one right after! Crazy stuf…",9601,False,en,Fw_Temii
"@LazyBabesNFT @SedefKa69947731 @kayarmustafa21 @mustafa211978 @abdulahgokturk
0xB7599b0390cf7a0616Bde6C69CfF2F6Bfe5… https://t.co/g88c8UWoAJ",9602,True,en,Yenibirhayat211
"RT @HarryJpegMoney: 👟@sneakerheadsoff  WL giveaway! 👟

👟10x WL for #sneakerhead

1️⃣ Follow us 
2️⃣ Retweet &amp; Like this post
3️⃣ Tag A Frie…",9603,False,en,minobagus
"The project seems to have great potential!
Should definitely feature it on @NftCarrier",9604,False,en,Anastas47181961
"RT @crypto_adams: The first 285 EXO Badge NFTs are gone! Get yours now!🤩

3x EXO Badge NFTs

Rules
1. Follow @0xExoGame
2. Join https://t.c…",9605,False,en,vin_cityx_2003
"RT @aki_NFTDAO: ※重大発表おおお！

皆様、お待たせしました！！！
NFT DAO Discordをオープン致します🎉🎉🎉

①NFT DAOコミュニティに参加している。
②このツイートをRTする。

①②を満たす方々を優先的に先行組として
NFT DAO Di…",9606,False,ja,Ryo_LIFEDESIGN
"🔥 High Rank Offer #LoadedLion

🏅 864.0

💰 6499.00

💎 Face - https://t.co/5rDHKAFiH2 Face Mask: 1.08

🆔 8867

⌚ 2022… https://t.co/fDhd29WvGL",9607,True,en,tag_mb1
"RT @DeLottyNFT: DeLotty NFT is giving away 10x WL Spots 💥🚀

Rules:
1⃣ RT &amp; follow @DeLottyNFT 
2⃣ Tag 3 friends
3⃣ Join our Discord https:/…",9608,False,en,andic_irene
"Excellent and great projects sir..
This is so amazing.  I am impressed with this project, hopefully with this event… https://t.co/JBc3a270Az",9609,True,en,abdulalim9082
RT @tatchero: Hello NFT community it’s my pleasure with so much delight to announce that the AMA &amp; PREMIER of my Genesis NFT collection “Yo…,9610,False,en,ProudlyE
"@cryptojourneyrs Lets revolutionize #KINTARŌTOKEN 
#KintarōToken 
#Kintarō2022 #Erc20 #cryptocurrecy #P2E #Crypto… https://t.co/39JoPmonhs",9611,True,en,DeAntreBla
"RT @Free_NFT_Squad: 🎁 XRP Giveaway 🎁

Prizes:
🏆 #XRP (~$20)

To Enter:
1⃣ Follow 
@Free_NFT_Squad

2⃣ Like &amp; RT
3⃣ Tag 5 Friends

24 hours⏳…",9612,False,en,donaxherdan
PROMOTE IT ON https://t.co/sT3zHSB1eU,9613,False,en,Tafi234
"RT @BTC_Archive: 💥 BREAKING: Fashion label Off-White, now accepts #Bitcoin for payment in London, Paris and Milan. 
👗 🧥 🧣👔",9614,False,en,OhaeriChigozie
"#XRP is getting ready for the biggest pumping!! #crypto #binance #altcoin
https://t.co/LS9SuBdnE9",9615,False,en,DendroprintEcat
"RT @BitcoinKE: Grammy Award Winner and Music Producer, Leriq, Launching NFT Platform for African Creators

https://t.co/KGt1HJghVA @Officia…",9616,False,en,CHINEMEREM4L
"RT @CryptoTownEU: 🚀 Airdrop: Caring Cats
💰 Value: 6,000 $CATS
👥 Referral: 2,000 $CATS / invite
📒 Partnership: Answerly, MillionNFTs
📋 Contr…",9617,False,en,Basirobidei
RT @an3ekah: So excited to announce the creation of my Music Video NFT. 100% onchain #icp #internetcomputer #IC,9618,False,en,Nikk94845808
It's time to take control of your finances. Calculate crypto taxes across multiple exchanges with Calculate Crypto… https://t.co/UP1IeMXvac,9619,True,en,Dishacatax
"RT @UCAN_COiN72: 🎁 #Hediye &amp; #Giveaway 🎁

🔹1 kişiye 740 TL (50$)

⚔️Şartlar⚔️
1️⃣BEĞEN❤️- RT🔁
2️⃣Takip et: @SolRockersNFT 
3️⃣Discorda katı…",9620,False,tr,Trexo999
"@TitanEverRise new protocol SWURN
S- Stake &amp;
W- Win
U-Unique
R-Reward
N-NFTs

me thinks 🤔 🤓👀

#EverRiseNFT… https://t.co/ctSs1TH4Dy",9621,True,en,YuYuHakusho2222
"RT @RushindraSinha: Doing $1000 giveaway 🎁 to celebrate 🥳🎉 hitting 10k on Twitter 

Interact with this tweet or retweet this and 10 people…",9622,False,en,Worthmorecrypto
#BuyBBNToken #bbntoken #bbnt #Invest #investing #crypto #FinancialFreedom #Cryptos #BinanceSmartChain #DeFi #Bscgem… https://t.co/sG2xUSfV1v,9623,True,und,SultanNasirUd11
"RT @bjortframtid: My first huge giveaway !!  

I’ll send 15 people a nft or eth who retweet , like and follow me. good luck! 💙",9624,False,en,HoodiesPunks
Promote it on @Nfttender,9625,False,en,Aj989617661
"RT @zaxu_zeh: @rovercrc Grab this Brand new  #GEM  now get bullish on $PIN

@PayItNow_PIN 

#BSCGem  #Crypto https://t.co/wFJDAv4ZaT",9626,False,en,JoeIbra96062492
RT @beautyofhelin: I’m just here to remind people that 2022 doesn’t end until #Bitcoin hits 100k 😎,9627,False,en,OlawSer
"RT @GenesisWolfNFT: 🚨 PROTOCOL ANNOUNCEMENT 🚨

The launch of @GENEProtocol on @terra_money in collaboration w/ @realTerranOne 

✅ Members o…",9628,False,en,kenZaii7
"RT @GemsScope: 🎉$50 + #NFTGiveaway 🎉

Introducing @CuriositiesNFT 🔥

1x NFT + $50 in ETH 🎉

To Enter:

1⃣♥️&amp;RT + Tag 3 Friends
2⃣Follow Me…",9629,False,en,Sasa_665
"@crypto LETS GO!!!

  https://t.co/kbTVDCUbfZ",9630,False,en,Diego_ARM_05
"RT @DrunkFingers: Hello, my name is Julia
I really glad to see you here
Hope you enjoy my arts

NeonDreamers
https://t.co/bmm2kCyolr
A hund…",9631,False,en,WhyAre_you_here
Promote it on @NftsPlanett,9632,False,en,Tron454512
"RT @GymNet_Official: 🤩💪🚀

https://t.co/mWIgHxRVoT

  #GYMNET #passiveincome  #cryptocurrency #DeFi https://t.co/zCy1iD0tcr",9633,False,und,Tushar29398357
"RT @ApeironNFT: 🐎Riding into the fray, the Noble Knight🗡️🛡️Nexus has arrived~ 

Mount up, get out your quest log📜, and start completing obj…",9634,False,en,sane293
"RT @FinestSol: 🩸🦈GIVEAWAY🦈🩸

Prizes:
🏆.05 sol ($6)
🏆1x NFT GIVE AWAY (0.99 SOL MINT PRICE)
🏆5x WL SPOTS

1. LIKE &amp; RT
2. Follow @MetaLoDons…",9635,False,en,Si67395704Suraj
"💡 ""I'm also conscious of a new phenomenon of artist collectors in the NFT space…seems to me there's a there's a new… https://t.co/sRaev2gBSF",9636,True,en,maybeimwasabiii
"RT @ALFA8390: @RPG_1976 @shibainuart Imagine being super early to two crypto currencies within ONE project (Starlink Inu &amp; CRO)… SHEESH!

h…",9637,False,en,Thezakerii
"@rovercrc $CYLUM will be available for sale on the Cylum DAPPS &amp; Binance Smart Chain Network. 
@Cylumfinance… https://t.co/ks3IvzNTom",9638,True,en,Micheal84128238
"RT @SolinaChau_: Successful Investor. #congratulations 

I'm back on my twitter account, Never been here since the last time I created this…",9639,False,en,Yun_na_
"RT @TheSolanaBoss: 🎁 GIVEAWAY 🎁 

🏆  1 $SOL ($130)
🏆3x NFT

To Enter: 
1⃣Follow @BangstaBears &amp; @TheSolanaBoss 
2⃣RT, ❤️ &amp; tag 2 friends

🔔…",9640,False,en,Geogee_
"RT @0xClayton: ☀️@MetaWeatherNFT WL Giveaway ☀️

I’m giving away 5 whitelist spots for @MetaWeatherNFT 

- Follow myself &amp; @MetaWeatherNFT…",9641,False,en,sunshineluvx
Nice project 😌 @uzzalofficail74 @zillurofficail2 @sahinofficail75,9642,False,en,Masud556
love it 😍 dm me  @nft__community_,9643,False,en,0001Deepu
"RT @SolinaChau_: Successful Investor. #congratulations 

I'm back on my twitter account, Never been here since the last time I created this…",9644,False,en,AllysonPopp
RT @SherpaX_DAO: ComingChat and SherpaX will jointly give away 200 sBTC to all Ethereum users in celebration of the total #Bitcoin custody…,9645,False,en,netrobeweb
@crypto awesome!,9646,False,en,Diego_ARM_05
"RT @Crypto_Gizem: 3 Kişiye - 1.500₺ 💵

Beğeni RT Atıp.

Telegrama Katıl.👇
#Bitcoin #BTC #cekilis 
https://t.co/TlXAzWrDsr",9647,False,tr,filiz4866
"@MetaRarityNFT @soda23353533 @FrensStar LET'S WIN🌸🌸🌸

@Ayiek64218624 @Eril59187650 @TalihaYigitbas

#Solana… https://t.co/BlJof9LKiM",9648,True,en,cristina_bielsa
@Tometh11 https://t.co/4eZJ7SXRGJ,9649,False,und,FluffyPlanets
"RT @0xClayton: ☀️@MetaWeatherNFT WL Giveaway ☀️

I’m giving away 5 whitelist spots for @MetaWeatherNFT 

- Follow myself &amp; @MetaWeatherNFT…",9650,False,en,machameou
"RT @NFTTrustGallery: ⚡️🎁Free #SolanaGiveaway🎁⚡️

$121 ❌ 1 SOL

✅To Enter
1️⃣Follow Me and: 
@metafrens_nft
@AtsuiNFT 
@nftgiveawayer 
 
2️⃣…",9651,False,en,sonmezreyis16
"RT @OfficialTravlad: India’s 30% crypto tax is not okay, governments need to stop trapping people trying to get a better life. United with…",9652,False,en,_BTBD_
"RT @Rob1_io: 🛡GIVEAWAY 🛡

@meta_legion vous fait gagner 200$ en $EGLD + 1 NFT + 10WL

➡️RT + Like ce tweet
➡️Follow @meta_legion 

TAS dans…",9653,False,fr,nouk_eth
"RT @AzukiSketch: 🥂Cheers Everyone🥂

New #AzukiSketch #NFT Minted @opensea

Grab it off the floor👇
https://t.co/48vZWJuHFE

RT &amp; Tag others…",9654,False,en,ArxNumus
RT @ItsEliOyefeso: i’ll be picking loads of winners who enter the linked tweet below 👇,9655,False,en,Kristinecc07
RT @MonopolyOnChain: https://t.co/l36LSunVOl #monopolyonchain #realestate #blockchain #bitcoin #ethereum #binance #MPT #airdrop #https://li…,9656,False,hi,janwar3122
"RT @0xClayton: ☀️@MetaWeatherNFT WL Giveaway ☀️

I’m giving away 5 whitelist spots for @MetaWeatherNFT 

- Follow myself &amp; @MetaWeatherNFT…",9657,False,en,BulanFullBerkah
"RT @EpicHeroio: BATTLE FOR OLYMPUS 25
 
🎁X5 DAILY TASK REWARDS
👑MIN LEVEL 3 THIS WEEK
⏰14:00 UTC APR 01
https://t.co/1lYQmYKuIm

Invite you…",9658,False,en,323wins
"@kisba15 
@BoredGirlsAC",9659,False,und,wood_mell
"RT @APompliano: The 19,000,000th bitcoin was just mined.

Only 2 million more bitcoin to go.",9660,False,en,bibs101
"RT @Bananaarts1: Magic arts
Unique nft 
Only 3 pieces made by skilled in the art
looking for buyers to collect it.
Price on $eth polygon
#n…",9661,False,en,davidalexp7
"RT @youngparrotnft: Update:

YPC PRESALE is LIVE!

Link: https://t.co/BUQ2EYPII3.

Let's close the Hard Cap as soon as possible everyone. T…",9662,False,en,Cryptofolio2022
"RT @NFTNURI: 🎉#GIVEAWAY - 120$ 🎉

 Prizes
🏆1x NFT ~ 120$ 💵

Rules
1⃣ RT &amp; ❤️ 
2⃣ Tag Friends
3️⃣ Follow me &amp; @adidasvault 

⏰48 H

#ETH  #N…",9663,False,en,TeamiNFT
"RT @TheLottoNFT: 🦸‍♀️ HUGE #Giveaway 🦸

We’re Giving Away: 
$100 $ETH 🤯
1 TLN #NFT to 1 winner 🦹
Plus 20 WL Spots 🙌

To Enter:
1️⃣ Follow…",9664,False,en,Sadiqulhaque4
"RT @dfinitymarket: Promise of Direct Blockchain Integrations

“The integrations the #InternetComputer is pursuing with the #Bitcoin &amp; #Ethe…",9665,False,en,t_dime3
"RT @BSCGems100: Which #crypto/#Altcoin would you ape in to turn you 100$ into 10k$??? 👀

Shill me your best #100xgem 🔥🚀

#BSC #BSCGem #ERC2…",9666,False,en,hitesh_ranakoti
"RT @whitelistgm: First 100 retweets 

#Whitelist #NFTGiveaway #NFT #NFTs #Metaverse",9667,False,en,CryptoBigGod
"RT @IXFIworld: Let's talk a little bit about stablecoins, on our blog.🤑💰

https://t.co/ApCGg6PyEs
#ixfi #stablecoins #coins #altcoins #nft…",9668,False,en,changes_kim
"RT @MarkCrypto23: 💫| 50$ #Giveaway split into 2 winners 25$ each, all you have to do 👇

✨Follow me &amp; @blockvisionhq and RT &amp; LIKE his pinne…",9669,False,en,SandyFloower
🔰#MIRUtoken  #MIRU $MIRU  #BNB $MIRU 🔥  #MIRU #BSC   #BTC #Bitcoin  #trend  #IAMMIRU #Miru🌎 💥 #miruarmy💪… https://t.co/JxI104m6Jc,9670,True,eu,Mohsen94940
"RT @1MarkMoss: Honored to speak on the same stage as @RonPaul this weekend @GeorgeGammon event. 

As a tribute I explained why #EndTheFed c…",9671,False,en,1MarkMoss5
@Kellykellam @TheRealPlanC @JesseOlson @decodejar @CryptoValerio @TXMCtrades @crypto_birb @therationalroot… https://t.co/Simn4rBgUd,9672,True,en,Leesapounds
"RT @IpekSamurai: @joincoinio @RBXSamurai #RBXS is the next big force in crypto world 
https://t.co/wV03DQcej2 
@RBXSamurai https://t.co/iAv…",9673,False,en,shirin_samuraii
@TelegramTycoon https://t.co/UKjqOq23zN,9674,False,und,AnjaliGenne
"RT @BroskeesNFTs: We've partnered with @BokiNFT to give away 3 spots to their Allowlist. 

To enter:
1. Follow @BroskeesNFTs  &amp;  @BokiNFT…",9675,False,en,ClaudiaHorace
@CryptoCoinCoach You are the best coach of crypto love you,9676,False,en,Adnan47959710
"RT @TehOais_00: @precoaltcoins Try @Flappy_Floki a #P2EGame like flappy bird

Low MC - Undervalued
$flaflo
✅ #NTFs
✅ #doxxed &amp; KYC
✅ #EarnC…",9677,False,en,feezlone3
"RT @devilsnarefizz: 🎉HUGE NanoVerse #Whitelist #Giveaway🎉

Our friends over at @nanoverseHQ have given me 2 WL spots to giveaway

To enter:…",9678,False,en,anacalazw5
"@TJBLFG @NFTupdate @Companions_NFT Nice NFT
#solaverse&lt;",9679,False,de,OzkanSbcl
"I love my @AsgardianBulls 🐂
Join in this amazing #NFTProject

So proud of my $AVAX #NFT 🥰🥰 https://t.co/VJqDn3zrYM",9680,False,en,Emy_NFT
"RT @CarfuelFinance: 97% sold 🚀

https://t.co/YlQRWhRMWp 

We give 10,000 CFUP to 10 people.💵
Follow
like
add 3 friends

#BSC #presales #Air…",9681,False,en,bountyhunter_tr
"RT @Tokyo7_samurai: Stake, Play, Chat And Earn… With Puli!
💢💢💢
linktree: https://t.co/6pIZ9ElLNT
twitter: https://t.co/Ao90dIdprA
🔻🔺🔻🔺
#PUL…",9682,False,en,dorsa___noble
RT @JoeIbra96062492: @Cointelegraph Create wealth now and enjoy life later 🔥🔥🚀🚀#BSC  @CryptoExpo22 #Nft https://t.co/X3MmGLyDts,9683,False,en,zaxu_zeh
"RT @The_Lost_Throne: Dear #TLT contenders

TLT soft-launch will launch at 12 AM, 30th March (UTC)
The #P2E will officially start, all the g…",9684,False,en,MDMEHEDI115
"🔥Biti$shit🔥

LONG TERM PROJECT 🚀 

✅ Based team
✅ LP Locked
✅ Many Plans
✅ Build Strong Comunity

Website :… https://t.co/o0PhbHWaqV",9685,True,en,syinchant
"Come chill... 

#NFt

https://t.co/HOtYe1EMBV",9686,False,en,Tuksnft
"RT @Ai_Ape_army: ÿþ#NFTGiveaway:-

Giving Away 20 NFT($400) 
@ai_Ape_army
InstaFollow
Like + RT + Tag 3 Friends
instagram:- (ape_artificial…",9687,False,en,cryptowave21
"@Elf_Matrix I feel very happy to be able to work on such a good project..I love this porject
@sumonkhan50… https://t.co/iz46rXpokG",9688,True,en,layon_khan
"@crypto Great

  https://t.co/v5OuZnpsmo",9689,False,en,Diego_ARM_05
"RT @freecashcom: $10,000 Giveaway, 100 winners!

✅ Retweet &amp; Follow
✅ Enter via Gleam: https://t.co/x1o4T019iz

Drawing winners in 7 days…",9690,False,en,Gentawin
Promote it on @NftsPlanett,9691,False,en,John94222
"RT @BroskeesNFTs: We've partnered with @BokiNFT to give away 3 spots to their Allowlist. 

To enter:
1. Follow @BroskeesNFTs  &amp;  @BokiNFT…",9692,False,en,Alee9860
"RT @ProjectNABI: Time for an NFT giveaway and OG Role (with WL)! 

To enter you need to:

✅Follow us
✅RT &amp; Like
✅Tag 3 friends!

⏱️Winner w…",9693,False,en,ProjectNABI
"The project seems to have great potential!
Should definitely feature it on @NftCarrier",9694,False,en,peniop2
"@Ramadan28juta @ScottLEOWarrior @goldcoinreserve @elonmusk 🐋𝐇𝐎𝐑𝐆𝐈 𝐓𝐎𝐊𝐄𝐍🐋
 📌REAL UTILITY IN DEVELOPMENT
 📌1000x GEM… https://t.co/IfPFrM9GYK",9695,True,en,SajjadA08299738
"RT @KayyRicha: 🚨IT'S MINT TIME🚨

Win a Bored Ape! Win a Crypto Punk! Win $20k in ETH!

⏰Pre-sale: Apr 1 @ 3pm PDT
⏰Public sale: Apr 3 @ 3pm…",9696,False,en,aaa_veywinsxx
"RT @BroskeesNFTs: We've partnered with @BokiNFT to give away 3 spots to their Allowlist. 

To enter:
1. Follow @BroskeesNFTs  &amp;  @BokiNFT…",9697,False,en,Tuanle0224
"RT @jaycordeaux: Time to purchase another #NFT and give back to this incredible community! 

Drop me your 1/1 work below 👇🏻👇🏻 and make sure…",9698,False,en,onclickcloset
